GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJ1UE001,AJ1UE002,AJ1UE003
"G3500270","2014-2018",,,"New Mexico","35","Lincoln County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, New Mexico",,,7815,6017,1798
"G3500280","2014-2018",,,"New Mexico","35","Los Alamos County","028",,,,,,,,,,,,,,,,,,,,,,,,,,,"Los Alamos County, New Mexico",,,7567,5611,1956
"G3500290","2014-2018",,,"New Mexico","35","Luna County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Luna County, New Mexico",,,9025,5460,3565
"G3500310","2014-2018",,,"New Mexico","35","McKinley County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"McKinley County, New Mexico",,,20295,14426,5869
"G3500330","2014-2018",,,"New Mexico","35","Mora County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mora County, New Mexico",,,1535,1155,380
"G3500350","2014-2018",,,"New Mexico","35","Otero County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Otero County, New Mexico",,,23391,15280,8111
"G3500370","2014-2018",,,"New Mexico","35","Quay County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Quay County, New Mexico",,,3060,1946,1114
"G3500390","2014-2018",,,"New Mexico","35","Rio Arriba County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rio Arriba County, New Mexico",,,12398,9548,2850
"G3500410","2014-2018",,,"New Mexico","35","Roosevelt County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roosevelt County, New Mexico",,,6993,4268,2725
"G3500430","2014-2018",,,"New Mexico","35","Sandoval County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandoval County, New Mexico",,,50340,39428,10912
"G3500450","2014-2018",,,"New Mexico","35","San Juan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, New Mexico",,,43134,30986,12148
"G3500470","2014-2018",,,"New Mexico","35","San Miguel County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Miguel County, New Mexico",,,11292,8041,3251
"G3500490","2014-2018",,,"New Mexico","35","Santa Fe County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Fe County, New Mexico",,,61972,43572,18400
"G3500510","2014-2018",,,"New Mexico","35","Sierra County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sierra County, New Mexico",,,5377,4082,1295
"G3500530","2014-2018",,,"New Mexico","35","Socorro County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Socorro County, New Mexico",,,4550,3351,1199
"G3500550","2014-2018",,,"New Mexico","35","Taos County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Taos County, New Mexico",,,12127,9158,2969
"G3500570","2014-2018",,,"New Mexico","35","Torrance County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Torrance County, New Mexico",,,5664,4719,945
"G3500590","2014-2018",,,"New Mexico","35","Union County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Mexico",,,1381,965,416
"G3500610","2014-2018",,,"New Mexico","35","Valencia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Valencia County, New Mexico",,,27489,22179,5310
"G3600010","2014-2018",,,"New York","36","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, New York",,,126008,71253,54755
"G3600030","2014-2018",,,"New York","36","Allegany County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Allegany County, New York",,,18009,13533,4476
"G3600050","2014-2018",,,"New York","36","Bronx County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bronx County, New York",,,499728,97983,401745
"G3600070","2014-2018",,,"New York","36","Broome County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Broome County, New York",,,78594,51327,27267
"G3600090","2014-2018",,,"New York","36","Cattaraugus County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cattaraugus County, New York",,,31433,22458,8975
"G3600110","2014-2018",,,"New York","36","Cayuga County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayuga County, New York",,,31251,22189,9062
"G3600130","2014-2018",,,"New York","36","Chautauqua County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chautauqua County, New York",,,52572,36802,15770
"G3600150","2014-2018",,,"New York","36","Chemung County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chemung County, New York",,,34373,23349,11024
"G3600170","2014-2018",,,"New York","36","Chenango County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chenango County, New York",,,20616,15370,5246
"G3600190","2014-2018",,,"New York","36","Clinton County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, New York",,,31395,21264,10131
"G3600210","2014-2018",,,"New York","36","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, New York",,,25243,18201,7042
"G3600230","2014-2018",,,"New York","36","Cortland County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cortland County, New York",,,17685,11710,5975
"G3600250","2014-2018",,,"New York","36","Delaware County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, New York",,,19030,14132,4898
"G3600270","2014-2018",,,"New York","36","Dutchess County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dutchess County, New York",,,107347,73809,33538
"G3600290","2014-2018",,,"New York","36","Erie County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, New York",,,387847,251238,136609
"G3600310","2014-2018",,,"New York","36","Essex County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, New York",,,15425,11663,3762
"G3600330","2014-2018",,,"New York","36","Franklin County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, New York",,,19088,13829,5259
"G3600350","2014-2018",,,"New York","36","Fulton County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, New York",,,22439,16036,6403
"G3600370","2014-2018",,,"New York","36","Genesee County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Genesee County, New York",,,23681,17201,6480
"G3600390","2014-2018",,,"New York","36","Greene County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, New York",,,17117,12681,4436
"G3600410","2014-2018",,,"New York","36","Hamilton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, New York",,,1124,963,161
"G3600430","2014-2018",,,"New York","36","Herkimer County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Herkimer County, New York",,,24583,17821,6762
"G3600450","2014-2018",,,"New York","36","Jefferson County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, New York",,,43267,24108,19159
"G3600470","2014-2018",,,"New York","36","Kings County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kings County, New York",,,950856,285330,665526
"G3600490","2014-2018",,,"New York","36","Lewis County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, New York",,,10242,8111,2131
"G3600510","2014-2018",,,"New York","36","Livingston County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, New York",,,24383,17903,6480
"G3600530","2014-2018",,,"New York","36","Madison County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, New York",,,26026,19965,6061
"G3600550","2014-2018",,,"New York","36","Monroe County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, New York",,,300796,191759,109037
"G3600570","2014-2018",,,"New York","36","Montgomery County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, New York",,,19665,13375,6290
"G3600590","2014-2018",,,"New York","36","Nassau County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nassau County, New York",,,445517,359301,86216
"G3600610","2014-2018",,,"New York","36","New York County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York County, New York",,,758133,182949,575184
"G3600630","2014-2018",,,"New York","36","Niagara County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Niagara County, New York",,,88211,62872,25339
"G3600650","2014-2018",,,"New York","36","Oneida County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, New York",,,90014,60296,29718
"G3600670","2014-2018",,,"New York","36","Onondaga County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Onondaga County, New York",,,185624,120348,65276
"G3600690","2014-2018",,,"New York","36","Ontario County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ontario County, New York",,,44286,32639,11647
"G3600710","2014-2018",,,"New York","36","Orange County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, New York",,,126776,86266,40510
"G3600730","2014-2018",,,"New York","36","Orleans County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, New York",,,16333,12346,3987
"G3600750","2014-2018",,,"New York","36","Oswego County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oswego County, New York",,,46032,33504,12528
"G3600770","2014-2018",,,"New York","36","Otsego County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Otsego County, New York",,,23556,17174,6382
"G3600790","2014-2018",,,"New York","36","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, New York",,,34847,28718,6129
"G3600810","2014-2018",,,"New York","36","Queens County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Queens County, New York",,,779234,347739,431495
"G3600830","2014-2018",,,"New York","36","Rensselaer County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rensselaer County, New York",,,64563,40708,23855
"G3600850","2014-2018",,,"New York","36","Richmond County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, New York",,,166152,115839,50313
"G3600870","2014-2018",,,"New York","36","Rockland County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockland County, New York",,,100005,68681,31324
"G3600890","2014-2018",,,"New York","36","St. Lawrence County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Lawrence County, New York",,,41669,30183,11486
"G3600910","2014-2018",,,"New York","36","Saratoga County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saratoga County, New York",,,93876,67383,26493
"G3600930","2014-2018",,,"New York","36","Schenectady County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schenectady County, New York",,,53295,35455,17840
"G3600950","2014-2018",,,"New York","36","Schoharie County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoharie County, New York",,,12559,9415,3144
"G3600970","2014-2018",,,"New York","36","Schuyler County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, New York",,,7304,5684,1620
"G3600990","2014-2018",,,"New York","36","Seneca County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, New York",,,13522,10003,3519
"G3601010","2014-2018",,,"New York","36","Steuben County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, New York",,,40183,28841,11342
"G3601030","2014-2018",,,"New York","36","Suffolk County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk County, New York",,,487981,390897,97084
"G3601050","2014-2018",,,"New York","36","Sullivan County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, New York",,,27890,18872,9018
"G3601070","2014-2018",,,"New York","36","Tioga County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tioga County, New York",,,20045,15427,4618
"G3601090","2014-2018",,,"New York","36","Tompkins County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tompkins County, New York",,,39326,21749,17577
"G3601110","2014-2018",,,"New York","36","Ulster County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ulster County, New York",,,69539,47815,21724
"G3601130","2014-2018",,,"New York","36","Warren County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New York",,,27553,19547,8006
"G3601150","2014-2018",,,"New York","36","Washington County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, New York",,,24009,17507,6502
"G3601170","2014-2018",,,"New York","36","Wayne County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, New York",,,36504,27723,8781
"G3601190","2014-2018",,,"New York","36","Westchester County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Westchester County, New York",,,347332,212889,134443
"G3601210","2014-2018",,,"New York","36","Wyoming County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming County, New York",,,15815,12071,3744
"G3601230","2014-2018",,,"New York","36","Yates County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yates County, New York",,,9029,7152,1877
"G3700010","2014-2018",,,"North Carolina","37","Alamance County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alamance County, North Carolina",,,64059,41668,22391
"G3700030","2014-2018",,,"North Carolina","37","Alexander County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexander County, North Carolina",,,13722,10334,3388
"G3700050","2014-2018",,,"North Carolina","37","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, North Carolina",,,4746,3561,1185
"G3700070","2014-2018",,,"North Carolina","37","Anson County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Anson County, North Carolina",,,9516,6370,3146
"G3700090","2014-2018",,,"North Carolina","37","Ashe County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashe County, North Carolina",,,11805,8875,2930
"G3700110","2014-2018",,,"North Carolina","37","Avery County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Avery County, North Carolina",,,6587,4918,1669
"G3700130","2014-2018",,,"North Carolina","37","Beaufort County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaufort County, North Carolina",,,19325,13614,5711
"G3700150","2014-2018",,,"North Carolina","37","Bertie County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bertie County, North Carolina",,,7976,5972,2004
"G3700170","2014-2018",,,"North Carolina","37","Bladen County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bladen County, North Carolina",,,13968,9886,4082
"G3700190","2014-2018",,,"North Carolina","37","Brunswick County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, North Carolina",,,54226,42857,11369
"G3700210","2014-2018",,,"North Carolina","37","Buncombe County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buncombe County, North Carolina",,,107093,68272,38821
"G3700230","2014-2018",,,"North Carolina","37","Burke County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burke County, North Carolina",,,34672,25072,9600
"G3700250","2014-2018",,,"North Carolina","37","Cabarrus County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabarrus County, North Carolina",,,72299,51670,20629
"G3700270","2014-2018",,,"North Carolina","37","Caldwell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, North Carolina",,,32594,23242,9352
"G3700290","2014-2018",,,"North Carolina","37","Camden County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, North Carolina",,,3836,3088,748
"G3700310","2014-2018",,,"North Carolina","37","Carteret County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carteret County, North Carolina",,,29690,21435,8255
"G3700330","2014-2018",,,"North Carolina","37","Caswell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caswell County, North Carolina",,,9110,7180,1930
"G3700350","2014-2018",,,"North Carolina","37","Catawba County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Catawba County, North Carolina",,,61099,42417,18682
"G3700370","2014-2018",,,"North Carolina","37","Chatham County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chatham County, North Carolina",,,28527,21817,6710
"G3700390","2014-2018",,,"North Carolina","37","Cherokee County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, North Carolina",,,11895,9536,2359
"G3700410","2014-2018",,,"North Carolina","37","Chowan County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chowan County, North Carolina",,,5984,4144,1840
"G3700430","2014-2018",,,"North Carolina","37","Clay County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, North Carolina",,,5062,3855,1207
"G3700450","2014-2018",,,"North Carolina","37","Cleveland County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleveland County, North Carolina",,,36882,24900,11982
"G3700470","2014-2018",,,"North Carolina","37","Columbus County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbus County, North Carolina",,,22306,16041,6265
"G3700490","2014-2018",,,"North Carolina","37","Craven County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Craven County, North Carolina",,,40871,25544,15327
"G3700510","2014-2018",,,"North Carolina","37","Cumberland County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, North Carolina",,,124418,63395,61023
"G3700530","2014-2018",,,"North Carolina","37","Currituck County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Currituck County, North Carolina",,,10148,8384,1764
"G3700550","2014-2018",,,"North Carolina","37","Dare County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dare County, North Carolina",,,15441,10949,4492
"G3700570","2014-2018",,,"North Carolina","37","Davidson County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Davidson County, North Carolina",,,65471,45905,19566
"G3700590","2014-2018",,,"North Carolina","37","Davie County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Davie County, North Carolina",,,15999,12444,3555
"G3700610","2014-2018",,,"North Carolina","37","Duplin County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Duplin County, North Carolina",,,21781,15252,6529
"G3700630","2014-2018",,,"North Carolina","37","Durham County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Durham County, North Carolina",,,123444,66379,57065
"G3700650","2014-2018",,,"North Carolina","37","Edgecombe County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Edgecombe County, North Carolina",,,21371,12687,8684
"G3700670","2014-2018",,,"North Carolina","37","Forsyth County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Forsyth County, North Carolina",,,146685,90273,56412
"G3700690","2014-2018",,,"North Carolina","37","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, North Carolina",,,24749,18137,6612
"G3700710","2014-2018",,,"North Carolina","37","Gaston County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaston County, North Carolina",,,81494,54033,27461
"G3700730","2014-2018",,,"North Carolina","37","Gates County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gates County, North Carolina",,,4477,3505,972
"G3700750","2014-2018",,,"North Carolina","37","Graham County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, North Carolina",,,3288,2761,527
"G3700770","2014-2018",,,"North Carolina","37","Granville County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Granville County, North Carolina",,,21030,15485,5545
"G3700790","2014-2018",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, North Carolina",,,7259,5130,2129
"G3700810","2014-2018",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guilford County, North Carolina",,,202731,119449,83282
"G3700830","2014-2018",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, North Carolina",,,21116,13233,7883
"G3700850","2014-2018",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harnett County, North Carolina",,,45086,29077,16009
"G3700870","2014-2018",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haywood County, North Carolina",,,26336,18938,7398
"G3700890","2014-2018",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, North Carolina",,,48281,35002,13279
"G3700910","2014-2018",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hertford County, North Carolina",,,8899,5973,2926
"G3700930","2014-2018",,,"North Carolina","37","Hoke County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hoke County, North Carolina",,,17722,11988,5734
"G3700950","2014-2018",,,"North Carolina","37","Hyde County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde County, North Carolina",,,1769,1204,565
"G3700970","2014-2018",,,"North Carolina","37","Iredell County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Iredell County, North Carolina",,,65246,46908,18338
"G3700990","2014-2018",,,"North Carolina","37","Jackson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, North Carolina",,,16642,10740,5902
"G3701010","2014-2018",,,"North Carolina","37","Johnston County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnston County, North Carolina",,,67154,48064,19090
"G3701030","2014-2018",,,"North Carolina","37","Jones County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, North Carolina",,,4137,3012,1125
"G3701050","2014-2018",,,"North Carolina","37","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, North Carolina",,,21744,14489,7255
"G3701070","2014-2018",,,"North Carolina","37","Lenoir County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lenoir County, North Carolina",,,23121,13739,9382
"G3701090","2014-2018",,,"North Carolina","37","Lincoln County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, North Carolina",,,32022,24475,7547
"G3701110","2014-2018",,,"North Carolina","37","McDowell County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"McDowell County, North Carolina",,,17961,12902,5059
"G3701130","2014-2018",,,"North Carolina","37","Macon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, North Carolina",,,15699,11422,4277
"G3701150","2014-2018",,,"North Carolina","37","Madison County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, North Carolina",,,8452,6133,2319
"G3701170","2014-2018",,,"North Carolina","37","Martin County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, North Carolina",,,9471,6606,2865
"G3701190","2014-2018",,,"North Carolina","37","Mecklenburg County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, North Carolina",,,403546,227899,175647
"G3701210","2014-2018",,,"North Carolina","37","Mitchell County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, North Carolina",,,6361,5109,1252
"G3701230","2014-2018",,,"North Carolina","37","Montgomery County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, North Carolina",,,10411,7564,2847
"G3701250","2014-2018",,,"North Carolina","37","Moore County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, North Carolina",,,38965,29353,9612
"G3701270","2014-2018",,,"North Carolina","37","Nash County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nash County, North Carolina",,,36720,24114,12606
"G3701290","2014-2018",,,"North Carolina","37","New Hanover County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"New Hanover County, North Carolina",,,93636,53572,40064
"G3701310","2014-2018",,,"North Carolina","37","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, North Carolina",,,8628,5957,2671
"G3701330","2014-2018",,,"North Carolina","37","Onslow County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Onslow County, North Carolina",,,64065,33808,30257
"G3701350","2014-2018",,,"North Carolina","37","Orange County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, North Carolina",,,52529,32539,19990
"G3701370","2014-2018",,,"North Carolina","37","Pamlico County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pamlico County, North Carolina",,,5352,4020,1332
"G3701390","2014-2018",,,"North Carolina","37","Pasquotank County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pasquotank County, North Carolina",,,14780,9020,5760
"G3701410","2014-2018",,,"North Carolina","37","Pender County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pender County, North Carolina",,,21766,17520,4246
"G3701430","2014-2018",,,"North Carolina","37","Perquimans County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perquimans County, North Carolina",,,5919,4388,1531
"G3701450","2014-2018",,,"North Carolina","37","Person County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Person County, North Carolina",,,15744,11834,3910
